"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2786669,"December 24, 2023",Connecticut,Newtown,"Boggs Hill Rd and Willow Brook Ln",0,1,0,0,1,N/A
2786390,"December 24, 2023",Kentucky,Louisville,"3165 S 2nd St",0,1,0,0,0,N/A
2786737,"December 24, 2023","New York",Brooklyn,"Linwood St and Fulton St",0,2,0,0,0,N/A
2786735,"December 24, 2023",California,"San Diego","1600 block of State St",0,1,0,0,0,N/A
2786074,"December 24, 2023",Ohio,Columbus,"5999 E Livingston Ave",0,1,0,0,0,N/A
2786553,"December 24, 2023","South Carolina","North Charleston","8240 Windsor Hill Blvd",1,0,0,0,2,N/A
2786696,"December 24, 2023","New York",Syracuse,"4220 S Salina St",0,1,0,0,0,N/A
2786499,"December 24, 2023","North Carolina",Greensboro,"6009 Landmark Center Blvd",1,1,0,0,2,N/A
2785970,"December 24, 2023",Florida,"West Palm Beach","1376 N Military Trl",0,0,0,1,1,N/A
2786642,"December 24, 2023",Alabama,Mobile,"3920 Berwyn Dr S",1,1,0,0,1,N/A
2786547,"December 24, 2023",Florida,Miami,"NW 13th Ave and NW 119th St",1,0,0,0,0,N/A
2786551,"December 24, 2023",Florida,Largo,"2357 22nd Ave SW",1,0,0,1,1,N/A
2786353,"December 24, 2023","North Carolina","Rocky Mount","N Washington St and Tarboro St",1,0,0,0,1,N/A
2786246,"December 24, 2023",Tennessee,Nashville,"2600 block of Pennington Ave",1,0,0,0,1,N/A
2786373,"December 24, 2023",Maryland,Baltimore,"1400 block of N Montford Ave",0,1,0,0,0,N/A
2786371,"December 24, 2023",Missouri,"Kansas City","Holmes St and Guinotte Ave",1,0,0,0,0,N/A
2786351,"December 24, 2023","North Carolina",Bailey,"Camp Charles Rd",0,1,0,0,0,N/A
2786019,"December 24, 2023",Arkansas,"Pine Bluff","1313 S Blake St",1,0,0,0,0,N/A
2787340,"December 24, 2023",Missouri,"Saint Louis","11 N 4th St",0,1,0,0,0,N/A
2787246,"December 24, 2023",Missouri,Joplin,"1611 E Vandalia St",0,0,1,0,0,N/A
2787320,"December 24, 2023",Virginia,Richmond,"5600 block of Hull Street Rd",0,1,0,0,0,N/A
2786016,"December 24, 2023",Ohio,Cincinnati,"1107 Vine St",0,2,0,0,0,N/A
2803576,"December 24, 2023","North Carolina",Carrboro,"200 NC-54",0,1,0,0,1,N/A
2787316,"December 24, 2023",Missouri,"Saint Louis","500 block of N Vandeventer Ave",0,1,0,0,0,N/A
2786385,"December 24, 2023",Missouri,"Saint Louis","900 block of Talmage Ave",1,0,0,0,0,N/A
2786377,"December 24, 2023",Missouri,"Saint Louis","3500 block of Minnesota Ave",0,0,1,0,0,N/A
2786248,"December 24, 2023",Texas,Brownsville,"3200 block of E 28th St",1,0,0,0,5,N/A
2787280,"December 24, 2023",Texas,"Laguna Park",N/A,2,0,0,0,1,N/A
2786394,"December 24, 2023",Washington,Renton,"1150 Oakesdale Ave SW",1,0,0,0,1,N/A
2788207,"December 24, 2023",Pennsylvania,Reading,"200 block of Pear St",0,1,0,0,0,N/A
2787252,"December 24, 2023",Georgia,Summerville,"400 block of Highland Ave",0,0,1,0,0,N/A
2786310,"December 24, 2023",California,"San Francisco","Bay St and Mason St",0,1,0,0,0,N/A
2788832,"December 24, 2023",Mississippi,Columbia,"Main St and W Dale St",0,1,0,0,1,N/A
2787329,"December 24, 2023",Georgia,Augusta,"4200 block of James Dr",1,0,0,0,1,N/A
2787370,"December 24, 2023",Nebraska,"Hamilton (county)",N/A,0,1,0,0,0,N/A
2786725,"December 24, 2023","New York",Rochester,"743 Arnett Blvd",0,1,0,0,0,N/A
2786418,"December 24, 2023",California,"Los Angeles","W 7th St and S Vermont Ave",0,1,0,0,0,N/A
2786274,"December 24, 2023",California,Modesto,"2013 Prescott Rd",0,2,0,0,0,N/A
2786002,"December 24, 2023",Florida,"Orlando (Lockhart)","2800 block of Sudman Way",2,3,0,0,1,N/A
2786308,"December 24, 2023",Wisconsin,Appleton,"100 block of S Walnut St",1,0,0,0,1,N/A
2786486,"December 24, 2023","North Carolina",Charlotte,"1600 block of Flagler Ln",1,0,0,0,0,N/A
2786177,"December 24, 2023",Indiana,"South Bend (Roseland)","200 block of S Dixie Way",0,0,1,0,0,N/A
2786785,"December 24, 2023",Mississippi,Canton,"Jewell Williams Blvd and  W Dinkins St",1,0,0,0,1,N/A
2787738,"December 24, 2023",Texas,Houston,"621 Mayford St",1,0,0,0,0,N/A
2786630,"December 24, 2023",Alabama,Guntersville,"12261 US-431",1,0,0,0,0,N/A
2786239,"December 24, 2023",Pennsylvania,Pittsburgh,"100 block of Hunt St",0,1,0,0,0,N/A
2786232,"December 24, 2023",Tennessee,Memphis,"200 block of Chelsea Ave",0,1,0,0,0,N/A
2786229,"December 24, 2023",Pennsylvania,Pittsburgh,"1043 S Braddock Ave",0,2,0,0,0,N/A
2786227,"December 24, 2023",Tennessee,Memphis,"4625 Tchulahoma Rd",1,0,0,0,0,N/A
2786828,"December 24, 2023",Nevada,"Las Vegas","2900 block of Howard Dr",1,0,0,0,0,N/A
2786609,"December 24, 2023",Wisconsin,Milwaukee,"107th St and Mill Rd",1,0,0,0,0,N/A
2786747,"December 24, 2023","New York","New York (Manhattan)","1430 Amsterdam Ave",1,0,0,0,0,N/A
2787918,"December 24, 2023","New York",Bronx,N/A,0,1,0,0,0,N/A
2786620,"December 24, 2023",Illinois,Chicago,"2800 W 38th St",0,1,0,0,0,N/A
2786616,"December 24, 2023",Wisconsin,Milwaukee,"N 30th St and W Brown St",0,1,0,0,0,N/A
2786607,"December 24, 2023",Wisconsin,Milwaukee,"12th St and Highland Ave",0,1,0,0,0,N/A
2786605,"December 24, 2023",Georgia,"Savannah (Garden City)","4100 block of 4th St",0,1,0,0,0,N/A
2786328,"December 24, 2023","South Carolina",Aiken,"161 Squire St",1,0,0,0,1,N/A
2786666,"December 24, 2023","New Mexico",Albuquerque,"University Blvd SE and Gibson Blvd SE",0,1,0,0,0,N/A
2786627,"December 24, 2023",Alabama,Birmingham,"1300 block of Pike Rd",1,0,0,0,0,N/A
2786494,"December 24, 2023","North Carolina",Asheville,"414 Depot St",1,0,0,0,1,N/A
2786337,"December 24, 2023","South Carolina",Anderson,"3907 Clemson Blvd",1,0,0,0,1,N/A
2786091,"December 24, 2023",Georgia,"Stone Mountain","Stone Mountain Fwy and Memorial Dr",1,0,0,0,0,N/A
2786466,"December 24, 2023",Indiana,Indianapolis,"9900 block of E 38th St",1,0,0,0,1,N/A
2786279,"December 24, 2023",Illinois,Rockford,"1309 Charles St",0,0,1,0,0,N/A
2786574,"December 24, 2023",Maryland,"Hyattsville (Langley Park)","8100 block of 14th Ave",0,1,0,0,0,N/A
2786179,"December 24, 2023",Texas,"San Antonio","7500 block of Westlyn Dr",0,0,0,1,0,N/A
2786470,"December 24, 2023",Indiana,Indianapolis,N/A,0,1,0,0,0,N/A
2787259,"December 24, 2023",Missouri,"Saint Louis","I-70 and Lillian Ave",1,0,0,0,1,N/A
2786557,"December 24, 2023","South Carolina","North Charleston","8108 Windsor Hill Blvd",1,0,0,1,2,N/A
2786181,"December 24, 2023",Indiana,"Fort Wayne","303 E Tillman Rd",1,1,0,0,2,N/A
2786163,"December 24, 2023",Indiana,Indianapolis,"W 19th St and Lafayette Rd",0,1,0,0,0,N/A
2790728,"December 24, 2023","South Carolina",Irmo,"1660 Dutch Fork Rd",0,1,0,0,0,N/A
2787005,"December 24, 2023",Illinois,Decatur,"N Water St",0,1,0,0,0,N/A
2795299,"December 24, 2023",Minnesota,Worthington,N/A,0,0,0,1,0,N/A
2793492,"December 24, 2023",Illinois,Chicago,N/A,0,1,0,0,0,N/A
2789701,"December 24, 2023",Alabama,Selma,"2400 block of Church St",1,0,0,0,2,N/A
2787442,"December 24, 2023",Colorado,"Louisville (Superior)","US-36 and McCaslin Blvd",0,0,1,0,0,N/A
2786411,"December 24, 2023",Virginia,"Virginia Beach","800 block of Riverbend Rd",1,2,0,0,0,N/A
2786124,"December 24, 2023",Illinois,Chicago,"6400 block of S Martin Luther King Dr",0,1,0,0,0,N/A
2786116,"December 24, 2023",Illinois,Chicago,"1500 block of S Washtenaw Ave",0,1,0,0,0,N/A
2786529,"December 24, 2023",Louisiana,Plaquemine,"LA-1 and LA-77",2,0,0,0,2,N/A
2786111,"December 24, 2023",Illinois,Chicago,"6200 block of S Albany Ave",0,1,0,0,0,N/A
2786109,"December 24, 2023",Illinois,Chicago,N/A,0,1,0,0,0,N/A
2786632,"December 24, 2023",Arizona,Phoenix,"5752 N 2nd Ave",2,0,1,0,0,N/A
2786085,"December 24, 2023",Louisiana,"New Orleans","Dauphine St and Toulouse St",0,3,0,0,0,N/A
2786060,"December 24, 2023",Arizona,Phoenix,"W Pima St and S 103rd Ave",0,1,0,0,0,N/A
2788507,"December 24, 2023",Alabama,Mobile,"1200 block of Persimmon St",0,1,0,0,0,N/A
2790669,"December 24, 2023",California,Berkeley,"Adeline St and Harmon St",0,1,0,0,0,N/A
2786056,"December 24, 2023",Ohio,Cincinnati,"2000 block of Millvale Ct",1,0,0,0,0,N/A
2786046,"December 24, 2023",Ohio,Cincinnati,"1900 block of Berkley Ave",0,0,0,2,0,N/A
2786332,"December 24, 2023",Mississippi,Newton,"103 Violet St",1,0,0,0,1,N/A
2786512,"December 24, 2023",Indiana,"Fort Wayne","E Pettit Ave and Hanna St",0,1,0,0,0,N/A
2786008,"December 24, 2023",California,Oakland,"400 block of 28th St",1,0,0,0,0,N/A
2786483,"December 24, 2023","North Carolina",Charlotte,"I-485 Outer and Oakdale Rd",0,1,0,0,0,N/A
2786488,"December 24, 2023",Indiana,Indianapolis,"4300 block of E Southport Rd",0,1,0,0,0,N/A
2786444,"December 24, 2023",Colorado,"Colorado Springs","750 Citadel Dr E",1,3,0,0,1,N/A
2785975,"December 24, 2023",Florida,Jacksonville,"2501 Jammes Rd",0,1,0,0,0,N/A
2786479,"December 24, 2023","North Carolina",Charlotte,"3600 block of Connery Ct",0,1,0,0,0,N/A
2786477,"December 24, 2023",Indiana,Indianapolis,"E 10th St and Central Ave",0,1,0,0,0,N/A
2787114,"December 24, 2023",Missouri,"Kansas City (Raytown)","9800 block of E 77th Terrace",1,0,0,0,0,N/A
2786038,"December 24, 2023",Texas,Houston,"5828 Martin Luther King Blvd",1,4,0,0,0,N/A
2785933,"December 24, 2023",Ohio,Cleveland,"3100 block of E 130th St",0,1,0,0,0,N/A
2786424,"December 24, 2023",Massachusetts,Lawrence,"459 Broadway",1,0,0,0,1,N/A
2785926,"December 24, 2023","New Jersey",Newark,"200 block of Springfield Ave",1,0,0,0,0,N/A
2786429,"December 24, 2023",Massachusetts,Boston,"10 Ripley Rd",0,1,0,0,0,N/A
2787693,"December 24, 2023",Texas,Houston,"8627 Glenvista St",1,4,0,0,1,N/A
2789185,"December 24, 2023","New Mexico",Carlsbad,"500 block of Pompa St",0,2,0,0,0,N/A
2786535,"December 24, 2023",Michigan,Flint,"1400 block of E Hamilton Ave",2,0,0,0,1,N/A
2787571,"December 24, 2023","New Jersey",Newark,"62 Seymour Ave",0,1,0,0,0,N/A
2847873,"December 24, 2023",Mississippi,Indianola,N/A,0,1,0,0,3,N/A
2786594,"December 24, 2023",Georgia,Brunswick,"114 Fairman Ave",1,0,0,0,1,N/A
2786408,"December 24, 2023",Virginia,Petersburg,"1700 block of Oakland St",0,1,0,0,1,N/A
2786459,"December 24, 2023",Tennessee,Antioch,"4060 Cane Ridge Pkwy",0,1,0,0,1,N/A
2786367,"December 24, 2023",Missouri,"Kansas City","Olive St and E 8th St",1,1,0,0,0,N/A
2786079,"December 24, 2023",Louisiana,Metairie,"4400 block of Wabash St",1,0,0,0,1,N/A
2787153,"December 24, 2023",Iowa,Bonaparte,"23894 Hawk Dr",0,1,0,0,1,N/A
2786822,"December 24, 2023",California,Stockton,"2300 block of Finland Ave",0,1,0,0,0,N/A
2785663,"December 23, 2023",Texas,"Rio Grande City","4534 E US Hwy 83",0,1,0,0,0,N/A
2786813,"December 23, 2023","New York",Bronx,"1881 Schieffelin Ave",0,1,0,0,0,N/A
2793099,"December 23, 2023",Indiana,Indianapolis,"W Washington St and W Morris St",0,1,0,0,0,N/A
2787508,"December 23, 2023",Pennsylvania,"Clifton Heights","100 block of W Broadway Ave",0,1,0,0,1,N/A
2786525,"December 23, 2023",Louisiana,"New Orleans","1900 block of N Dorgenois St",0,2,0,0,0,N/A
2785546,"December 23, 2023",Pennsylvania,Philadelphia,"3100 block of Hartville St",1,0,0,0,1,N/A
2786787,"December 23, 2023",Louisiana,"New Orleans","1600 block of Alabo St",0,1,0,0,0,N/A
2787423,"December 23, 2023",Ohio,Bedford,"Natalie Rd",1,0,0,0,1,N/A
2787473,"December 23, 2023",Ohio,Toledo,"800 block of Dorr St",0,2,0,0,0,N/A
2787471,"December 23, 2023",Pennsylvania,Pittsburgh,"7000 block of Frankstown Ave",0,1,0,0,0,N/A
2785715,"December 23, 2023",Kentucky,Gray,"Lynn Camp School Hollow Rd",0,2,0,0,1,N/A
2787460,"December 23, 2023",Tennessee,Nashville,"Cannon St and Charles E Davis Blvd",0,1,0,0,0,N/A
2786043,"December 23, 2023",Ohio,Cincinnati,"1700 block of Republic St",1,0,0,0,1,N/A
2790306,"December 23, 2023",Washington,Oakville,"Elma Gate Rd W",0,0,0,0,0,N/A
2786686,"December 23, 2023",Hawaii,Keaau,"16-1600 block of Koloa Maoli Rd",1,0,0,0,0,N/A
2785890,"December 23, 2023",Louisiana,Shreveport,"1500 block of Oakdale St",1,0,0,0,1,N/A
2785824,"December 23, 2023",Tennessee,Memphis,"400 block of Ratliff Ln",0,1,0,0,0,N/A
2786959,"December 23, 2023",Illinois,Belleville,"718 Scheel St",0,1,0,0,1,N/A
2785821,"December 23, 2023",Tennessee,Memphis,"3300 block of Hardin Ave",1,1,0,0,0,N/A
2786401,"December 23, 2023",Washington,Seattle,"Occidental Ave S and S Washington St",0,5,0,0,0,N/A
2785732,"December 23, 2023",Kentucky,Lawrenceburg,"203 W Park",0,0,0,1,1,N/A
2785478,"December 23, 2023","New York",Buffalo,"500 block of Stockbridge Ave",0,1,0,0,1,N/A
2890287,"December 23, 2023",Virginia,Emporia,"400 block of Park Ave",0,1,0,0,1,N/A
2785741,"December 23, 2023",Colorado,Thornton,"16011 Grant St",1,0,0,0,1,N/A
2785810,"December 23, 2023",Indiana,Indianapolis,"900 block of Cloverleaf Terrace",0,1,0,0,0,N/A
2785827,"December 23, 2023",Tennessee,Knoxville,"427 E Oldham Ave",1,0,0,0,1,N/A
2787414,"December 23, 2023",Oklahoma,"Sand Springs","1200 block of Cedar Pl",0,1,0,0,1,N/A
2785805,"December 23, 2023",Massachusetts,"Fall River","326 Bank St",1,1,0,0,2,N/A
2785689,"December 23, 2023","New York",Liverpool,"8505 Carling Rd",0,1,0,0,0,N/A
2785784,"December 23, 2023",Indiana,Marion,"705 W 5th St",0,1,0,0,0,N/A
2786396,"December 23, 2023",Washington,Seattle,"5th Ave S and S Jackson St",0,1,0,0,1,N/A
2785762,"December 23, 2023",Illinois,Decatur,"1000 block of E Main St",0,2,0,0,0,N/A
2785765,"December 23, 2023",Connecticut,Hartford,"191 Ann Uccello St",0,1,0,0,0,N/A
2785945,"December 23, 2023",Alabama,Birmingham,"1400 block of Lake Ln NE",1,0,0,0,3,N/A
2786375,"December 23, 2023",Missouri,"Kansas City","1100 block of Olive St",0,1,0,0,0,N/A
2787360,"December 23, 2023",Alabama,Monroeville,"Ash Ln",0,0,1,0,0,N/A
2785931,"December 23, 2023",Connecticut,Hartford,"115 Franklin Ave",1,0,0,0,1,N/A
2786678,"December 23, 2023",Maryland,Baltimore,"2700 block of Cold Spring Ln",0,1,0,0,0,N/A
2786355,"December 23, 2023",Louisiana,"Baton Rouge","11000 block of Scenic Hwy",1,0,0,0,1,N/A
2793860,"December 23, 2023",Florida,Miami,"1600 block of NW 15th St Rd",0,2,0,0,1,N/A
2786379,"December 23, 2023",Missouri,"Saint Louis","7449 Olive Blvd",1,0,0,0,0,N/A
2786582,"December 23, 2023",Georgia,Macon,"1300 block of Fort Hill St",1,0,0,0,1,N/A
2785711,"December 23, 2023",California,Sylmar,"I-210 and Glenoaks Blvd",0,1,0,0,0,N/A
2785706,"December 23, 2023",Texas,"Fort Worth","2120 E Loop 820",0,1,0,0,1,N/A
2785698,"December 23, 2023",California,Palmdale,"20th St E and Ave R",0,1,0,0,0,N/A
2785696,"December 23, 2023","New York","New York (Manhattan)","Lexington Ave and East 122nd St",0,1,0,0,0,N/A
2785694,"December 23, 2023",Texas,"Corpus Christi","Bear Ln and Green Point Dr",0,1,0,0,0,N/A
2785652,"December 23, 2023",Illinois,Joliet,"300 block of St Jude Ave",0,2,0,0,0,N/A
2785579,"December 23, 2023","South Carolina",Georgetown,"234 Handy Hill Dr",1,0,0,0,1,N/A
2786326,"December 23, 2023",Minnesota,Minneapolis,"2700 block of Dupont Ave N",0,1,0,0,0,N/A
2785678,"December 23, 2023",Georgia,Columbus,"Rigdon Rd and 10th St",0,1,0,0,0,N/A
2785539,"December 23, 2023","New Mexico",Albuquerque,"201 Claremont Ave NW",0,2,1,0,0,N/A
2785670,"December 23, 2023","New York","New York (Manhattan)","E 3rd St and Avenue D",0,1,0,0,0,N/A
2787262,"December 23, 2023",Virginia,Danville,"1321 Piney Forest Rd",0,1,0,0,0,N/A
2788776,"December 23, 2023","North Carolina",Asheville,"30 block of Granada St",0,1,0,0,0,N/A
2786306,"December 23, 2023",California,"Los Angeles","1535 S Western Ave",0,1,0,0,0,N/A
2787904,"December 23, 2023","South Carolina",Bamberg,"Voorhees Rd and Govan Rd",0,2,0,0,0,N/A
2786723,"December 23, 2023","New York",Rochester,"20 Oakman St",0,1,0,0,0,N/A
2803507,"December 23, 2023",Florida,"Saint Petersburg","1700 block of Preston St S",0,1,0,0,1,N/A
2785802,"December 23, 2023",Wisconsin,Milwaukee,"4400 block of N 56th St",0,1,0,0,0,N/A
2787842,"December 23, 2023",Nevada,"Las Vegas","3400 block of Greenwood Springs Dr",1,0,0,0,0,N/A
2785624,"December 23, 2023",Florida,Ocala,"3100 SW College Rd",1,2,0,0,1,N/A
2785603,"December 23, 2023",Georgia,Atlanta,"2911 Donald Lee Hollowell Pkwy",0,1,0,0,0,N/A
2785598,"December 23, 2023",Arizona,Phoenix,"702 E Thunderbird Rd",1,0,0,0,0,N/A
2785965,"December 23, 2023",Alabama,Greenville,"N Conecuh St and Flowers St",1,1,0,0,1,N/A
2789023,"December 23, 2023",Pennsylvania,Philadelphia,"5200 block of Spruce St",1,0,0,0,0,N/A
2786504,"December 23, 2023","North Carolina",Burlington,"Glenwood Ave and S Church St",0,1,0,0,1,N/A
2787921,"December 23, 2023",Oklahoma,"Oklahoma City","1100 block of SW 26th St",0,0,0,1,2,N/A
2786190,"December 23, 2023",Minnesota,Minneapolis,"2200 block of E Lake St",1,1,0,0,0,N/A
2786201,"December 23, 2023",Texas,Temple,"3900 block of Shallowford W Rd",1,0,0,0,2,N/A
2787088,"December 23, 2023",California,"Lucerne Valley","10200 block of Lovelace Canyon Rd",0,1,0,0,0,N/A
2786339,"December 23, 2023","South Carolina",Darlington,"3316 N Governor Williams Hwy",0,2,1,0,0,N/A
2786599,"December 23, 2023",Wisconsin,"Madison (Fitchburg)","6209 McKee Rd",0,1,0,0,1,N/A
2786106,"December 23, 2023","South Carolina",Allendale,"Hay St and Razor Rd",1,0,0,0,1,N/A
2786292,"December 23, 2023",Wisconsin,Milwaukee,"N 48th St and W Clarke St",0,1,0,0,0,N/A
2786603,"December 23, 2023",Georgia,Savannah,"Richards St and Norton St",0,1,0,0,0,N/A
2786186,"December 23, 2023",Tennessee,Knoxville,"504 Market St",0,1,0,0,0,N/A
2785997,"December 23, 2023",California,Oakland,"7101 International Blvd",1,1,0,0,0,N/A
2785461,"December 23, 2023","New York",Bronx,"2865 Creston Ave",0,0,1,0,0,N/A
2785519,"December 23, 2023",Florida,Miami,"SW 34th St and 104th Ct",0,1,0,0,0,N/A
2786175,"December 23, 2023",Texas,"San Antonio","1100 block of Patricia Dr",0,1,0,0,0,N/A
2785672,"December 23, 2023",Washington,Kent,"24800 block of Pacific Hwy S",0,0,0,1,1,N/A
2822194,"December 23, 2023",Florida,"Port Saint Lucie","SE Soneto Ct",1,0,0,0,1,N/A
2786024,"December 23, 2023",Texas,"League City","1701 FM 646 Rd",0,0,1,0,0,N/A
2785788,"December 23, 2023",Michigan,"Grand Rapids","100 block of Southbrook Dr SE",0,1,0,0,1,N/A
2785433,"December 23, 2023",Texas,Humble,"2402 Cactus Bend Dr",0,1,0,1,0,N/A
2811328,"December 23, 2023","New Mexico","Las Cruces","2240 E Lohman Ave",1,0,0,0,1,N/A
2786113,"December 23, 2023",Texas,Houston,"5400 block of Castlecreek Ln",0,0,0,1,0,N/A
2787455,"December 23, 2023",Pennsylvania,Monongahela,"225 W Main St",0,0,0,1,1,N/A
2785595,"December 23, 2023",Georgia,Ellenwood,"4400 block of Parmalee Path",1,0,0,0,1,N/A
2786102,"December 23, 2023",Illinois,Chicago,"3200 block of E 87th St",0,1,0,0,0,N/A
2786097,"December 23, 2023",Georgia,Griffin,"700 block of E Solomon St",0,1,0,0,0,N/A
2786083,"December 23, 2023",Illinois,Chicago,"3500 block of S Cottage Grove Ave",0,1,0,0,0,N/A
2785863,"December 23, 2023",Ohio,Columbus,"912 S High St",1,2,0,0,0,N/A
2786387,"December 23, 2023",Missouri,"Saint Louis","10486 W Florissant Ave",0,2,0,0,1,N/A
2786324,"December 23, 2023",Louisiana,"New Orleans","2200 block of Reverend John Raphael Way",0,1,0,0,0,N/A
2786014,"December 23, 2023",Arizona,Phoenix,"7611 W Thomas Rd",0,1,0,0,0,N/A
2786907,"December 23, 2023",Texas,Bastrop,"FM 969",0,0,0,1,0,N/A
2785449,"December 23, 2023",Texas,Tomball,"23238 TX-249",0,0,0,1,0,N/A
2785963,"December 23, 2023",Illinois,Chicago,"1700 block of W Cortez St",0,0,1,0,0,N/A
2785744,"December 23, 2023",Illinois,Chicago,"2430 W 55th St",1,0,0,0,0,N/A
2785957,"December 23, 2023",Illinois,Chicago,"8700 block of S Crieger Ave",1,0,0,0,0,N/A
2785442,"December 23, 2023",Texas,Houston,"1800 block of Maury St",0,1,0,0,0,N/A
2785439,"December 23, 2023",Illinois,Chicago,"700 block of W 92nd St",0,2,0,0,0,N/A
2786012,"December 23, 2023",Arizona,Glendale,"51st Ave and W Orangewood Ave",0,1,0,0,0,N/A
2785429,"December 23, 2023",Illinois,Chicago,"7200 block of S May St",0,1,0,0,0,N/A
2785427,"December 23, 2023",Illinois,Chicago,"7100 block of S Halsted St",0,1,0,0,0,N/A
2785423,"December 23, 2023",California,"Los Angeles","300 block of E 5th St",0,0,0,1,0,N/A
2785813,"December 23, 2023",Indiana,Indianapolis,"429 Lansdowne Rd",1,0,0,0,0,N/A
2785980,"December 23, 2023",Florida,Jacksonville,"4600 block of Moncrief Village E",1,0,0,0,0,N/A
2785403,"December 23, 2023",Illinois,Cicero,"5559 W Roosevelt Rd",1,1,0,0,0,N/A
2800484,"December 23, 2023",California,Bakersfield,"Oak St and Bank St",0,1,0,0,0,N/A
2785961,"December 23, 2023",Illinois,Chicago,"220 W Garfield Blvd",0,1,0,0,0,N/A
2785950,"December 23, 2023",Alabama,"Birmingham (Forestdale)","700 block of Mohave Dr",1,0,0,0,1,N/A
2790428,"December 23, 2023",Mississippi,Glendora,"24 Gipson Ave",1,0,0,0,1,N/A
2785909,"December 23, 2023",Louisiana,"New Orleans","6400 block of Isadore St",1,0,0,0,0,N/A
2785914,"December 23, 2023","New Jersey",Newark,"100 block of Mountainview Ave",1,0,0,0,0,N/A
2786431,"December 23, 2023",Massachusetts,"Fall River","1 Pleasant Vw",0,2,0,0,0,N/A
2785904,"December 23, 2023",Louisiana,"New Orleans","2400 block of Allen St",0,2,0,0,0,N/A
2786392,"December 23, 2023",Oklahoma,Tulsa,"33rd Pl and 101st East Ave",0,0,1,0,0,N/A
2786672,"December 23, 2023",Nevada,"North Las Vegas","3200 block of Fountain Falls Way",1,0,0,0,0,N/A
2786426,"December 23, 2023",Massachusetts,Stoughton,"Greenwood Ave and Central St",0,1,0,0,1,N/A
2786896,"December 23, 2023",Texas,Friendswood,"La Salle St",1,1,0,0,1,N/A
2785977,"December 23, 2023",Florida,Jacksonville,"4000 block of N Main St",1,0,0,0,1,N/A
2786253,"December 23, 2023",Texas,"Fort Worth","9325 Cynthia Ct",1,4,0,0,0,N/A
2785875,"December 23, 2023",Ohio,Columbus,"2900 block of Sullivant Ave",0,2,0,0,0,N/A
2788851,"December 23, 2023",Mississippi,Magee,"Paul Kennedy Dr",1,0,0,0,1,N/A
2785923,"December 23, 2023",Louisiana,"Baton Rouge","3131 Riley St",1,1,0,0,1,N/A
2786405,"December 23, 2023",Virginia,Henrico,"4400 block of Bramblewood Ln",0,1,0,0,1,N/A
2787010,"December 23, 2023",Michigan,Kalamazoo,"Florence St and N Westnedge Ave",0,1,0,0,0,N/A
2785646,"December 23, 2023",Maryland,"Gwynn Oak (Woodlawn)","1808 Woodlawn Dr",1,4,0,0,0,N/A
2789033,"December 22, 2023",Pennsylvania,Philadelphia,"2700 block of Conestoga Terrace",0,1,0,0,0,N/A
2786145,"December 22, 2023",Pennsylvania,Philadelphia,"4200 block of Torresdale Ave",0,1,0,0,1,N/A
2784922,"December 22, 2023",Texas,Carlsbad,"11000 block of Texas Oak Rd",1,0,1,0,0,N/A
2883079,"December 22, 2023",Illinois,Mahomet,N/A,0,1,0,0,1,N/A
2785194,"December 22, 2023",Maryland,Baltimore,"4600 block of Chartford Ave",0,1,0,0,0,N/A
2785185,"December 22, 2023",Maryland,Baltimore,"1500 block of Eutaw Pl",0,1,0,0,0,N/A
2785002,"December 22, 2023",Tennessee,Chattanooga,"3700 block of Central Ave",0,1,0,0,0,N/A
2785576,"December 22, 2023",Georgia,Valdosta,N/A,1,0,0,0,1,N/A
2785260,"December 22, 2023","District of Columbia",Washington,"3000 block of Stanton Rd SE",1,0,0,0,0,N/A
2787444,"December 22, 2023",Colorado,Aurora,"9900 block of E Jewell Ave",0,1,0,0,0,N/A
2785022,"December 22, 2023",Tennessee,Nashville,"Dennis Dr",1,0,0,0,1,N/A
2785061,"December 22, 2023","New York",Brooklyn,"921 Montgomery St",0,2,0,0,0,N/A
2785042,"December 22, 2023","New York",Bronx,"1451 Washington Ave",0,1,0,0,0,N/A
2785746,"December 22, 2023",Colorado,Westminster,"8900 block of Harlan St",1,1,0,0,1,N/A
2785819,"December 22, 2023",Tennessee,Memphis,"4800 block of Craigmont Dr",0,1,0,0,0,N/A
2785817,"December 22, 2023",Tennessee,Memphis,"W Mitchell Rd and Weaver Rd",0,1,0,0,0,N/A
2785723,"December 22, 2023",Colorado,"Colorado Springs","1900 block of S Chelton Rd",0,1,0,0,1,N/A
2785701,"December 22, 2023",Michigan,Eastpointe,"22000 block of Lambrecht Ave",0,1,0,0,1,N/A
2785369,"December 22, 2023",California,"Los Angeles","117 W 94th St",0,1,0,0,0,N/A
2787394,"December 22, 2023",Oklahoma,Norman,"12th Ave SE and Oak Tree Ave",0,2,0,0,1,N/A
2785049,"December 22, 2023",Illinois,Wheaton,"N131 N Gary Ave",1,0,0,0,1,N/A
2786134,"December 22, 2023",Pennsylvania,Allentown,"1300 block of Hanover Ave",0,1,0,0,1,N/A
2785793,"December 22, 2023",Massachusetts,Taunton,"Newcomb Pl",0,1,0,0,1,N/A
2831241,"December 22, 2023",Alabama,Montgomery,"3300 block of McElvy St",1,0,0,0,0,N/A
